CustomerID,total_spend,avg_order_value,num_orders,avg_gap_days,weekend_order_ratio,country_target_enc,high_value
12462.0,1189.59,19.186935483870965,2,4.580645161290323,0.0,24.779903768602306,0
12463.0,1344.78,16.202168674698793,4,2.2409638554216866,0.0,20.294125428169597,0
12464.0,1212.05,41.79482758620689,8,10.206896551724139,0.0,20.294125428169597,0
12465.0,742.1899999999999,15.79127659574468,2,3.234042553191489,0.0,20.294125428169597,0
12468.0,729.5400000000001,19.19842105263158,2,3.3684210526315788,0.6842105263157895,25.313934806507643,0
12471.0,19824.05,43.09576086956522,30,0.7673913043478261,0.0,25.313934806507643,1
12472.0,6572.11,19.386755162241887,7,0.9852507374631269,0.3333333333333333,25.313934806507643,1
12473.0,3938.5499999999997,23.443749999999998,5,0.9583333333333334,0.0,25.313934806507643,1
12474.0,7375.79,17.395731132075472,18,0.714622641509434,0.0023584905660377358,25.31393480650764,1
12475.0,723.38,20.093888888888888,1,0.0,0.0,25.313934806507643,0
12476.0,6816.42,29.255021459227468,11,1.463519313304721,0.0,25.31393480650764,1
12477.0,13219.74,44.065799999999996,6,0.9233333333333333,0.0,25.313934806507643,1
12478.0,680.99,18.91638888888889,1,0.0,0.0,32.15799999286549,0
12479.0,527.2,17.006451612903227,1,0.0,0.0,25.313934806507643,0
12480.0,3281.63,21.309285714285714,4,1.9935064935064934,0.0,25.313934806507643,1
12481.0,5596.32,25.789493087557602,10,1.5622119815668203,0.0,25.313934806507643,1
12483.0,2484.98,33.133066666666664,8,4.226666666666667,0.21333333333333335,83.73600867439079,1
12484.0,4541.72,13.126358381502891,6,0.869942196531792,0.35260115606936415,24.77990376860231,1
12488.0,1298.66,23.612000000000002,3,1.1818181818181819,0.38181818181818183,25.05664231815281,0
12489.0,334.93,22.328666666666667,1,0.0,0.0,25.05664231815281,0
12490.0,5417.93,22.114,10,1.310204081632653,0.20408163265306123,25.05664231815281,1
12491.0,460.40000000000003,17.70769230769231,1,0.0,0.0,25.05664231815281,0
12492.0,263.21000000000004,13.160500000000003,2,2.1,0.0,25.313934806507643,0
12493.0,433.74,19.715454545454545,2,1.4090909090909092,0.0,25.05664231815281,0
12494.0,1246.1000000000001,16.183116883116885,7,4.4935064935064934,0.19480519480519481,25.05664231815281,0
12497.0,1043.1,74.50714285714285,1,0.0,0.0,25.313934806507643,0
12498.0,403.70000000000005,17.55217391304348,3,1.565217391304348,0.0,25.313934806507643,0
12500.0,4257.82,69.80032786885245,11,5.032786885245901,0.0,25.313934806507643,1
12501.0,2169.39,14.559664429530201,1,0.0,0.0,25.313934806507643,1
12502.0,3723.87,25.332448979591835,5,1.4489795918367347,0.0,24.779903768602306,1
12504.0,482.04999999999995,53.5611111111111,2,1.3333333333333333,0.0,25.313934806507643,0
12506.0,73.5,3.1956521739130435,1,0.0,0.0,25.056642318152807,0
12507.0,1304.81,62.13380952380952,3,7.809523809523809,0.0,24.779903768602306,0
12508.0,398.27,5.772028985507246,2,0.028985507246376812,0.2463768115942029,25.05664231815281,0
12509.0,176.5,25.214285714285715,1,0.0,0.0,25.056642318152814,0
12510.0,982.5699999999999,29.774848484848484,2,5.515151515151516,0.0,24.779903768602306,0
12512.0,138.03,4.059705882352941,2,0.0,0.0,28.859147282535464,0
12513.0,612.29,17.494,1,0.0,0.0,25.05664231815281,0
12514.0,1017.68,19.954509803921567,1,0.0,0.0,23.056263019393427,0
12515.0,383.7,23.98125,1,0.0,0.0,23.056263019393427,0
12516.0,1312.06,50.46384615384615,2,3.923076923076923,0.5,25.31393480650764,0
12517.0,2502.84,8.812816901408452,5,0.5633802816901409,0.0,25.313934806507643,1
12518.0,2056.89,16.58782258064516,5,0.8709677419354839,0.14516129032258066,25.313934806507643,1
12519.0,340.84,18.935555555555553,1,0.0,0.0,25.313934806507643,0
12520.0,2634.26,17.330657894736845,5,1.269736842105263,0.0,25.313934806507643,1
12521.0,599.68,15.781052631578946,1,0.0,0.0,25.313934806507643,0
12522.0,192.72,16.06,2,1.0,0.0,25.313934806507643,0
12523.0,1789.77,16.884622641509434,11,2.9056603773584904,0.19811320754716982,25.05664231815281,1
12524.0,4485.72,31.150833333333335,8,2.2291666666666665,0.22916666666666666,25.313934806507643,1
12526.0,1316.66,18.54450704225352,3,1.3098591549295775,0.0,25.313934806507643,0
12527.0,348.71000000000004,19.37277777777778,3,13.5,0.0,25.313934806507643,0
12528.0,1933.48,21.01608695652174,6,3.282608695652174,0.0,25.313934806507643,1
12530.0,1662.28,25.186060606060607,4,4.181818181818182,0.0,25.313934806507643,1
12531.0,125.22,7.365882352941177,1,0.0,0.0,25.313934806507643,0
12532.0,349.83000000000004,21.864375000000003,1,0.0,0.0,25.05664231815281,0
12534.0,1089.18,17.28857142857143,1,0.0,0.0,25.313934806507643,0
12535.0,716.35,21.069117647058825,2,2.764705882352941,0.0,25.05664231815281,0
12536.0,12601.830000000002,48.282873563218395,3,0.05747126436781609,0.0,25.05664231815281,1
12538.0,363.95,17.33095238095238,1,0.0,0.0,24.779903768602306,0
12539.0,5568.35,20.396886446886448,4,1.1355311355311355,0.0,24.779903768602306,1
12540.0,13400.24,28.03397489539749,17,0.698744769874477,0.056485355648535567,24.77990376860231,1
12541.0,981.18,18.868846153846153,3,4.8076923076923075,0.21153846153846154,24.779903768602306,0
12544.0,372.7,19.61578947368421,1,0.0,0.0,24.779903768602306,0
12545.0,1000.39,20.0078,2,3.68,0.32,24.779903768602306,0
12546.0,1161.5,16.833333333333332,2,0.4492753623188406,0.0,24.779903768602306,0
12547.0,207.79999999999998,25.974999999999998,2,10.25,0.0,24.779903768602306,0
12548.0,95.19999999999999,19.04,1,0.0,1.0,24.779903768602306,0
12550.0,964.83,16.92684210526316,1,0.0,0.0,24.779903768602306,0
12551.0,168.0,16.8,1,0.0,0.0,24.779903768602306,0
12552.0,437.82,21.891,2,0.0,0.0,23.056263019393427,0
12553.0,3692.28,19.33130890052356,10,1.6596858638743455,0.11518324607329843,25.05664231815281,1
12556.0,603.71,4.989338842975207,2,0.8264462809917356,0.0,24.779903768602306,0
12557.0,11990.960000000001,363.36242424242425,5,10.696969696969697,0.0,24.779903768602306,1
12558.0,269.96,24.54181818181818,1,0.0,0.0,20.12888888303783,0
12559.0,561.71,26.74809523809524,2,0.38095238095238093,0.0,25.313934806507643,0
12560.0,2134.01,20.323904761904764,3,1.2952380952380953,0.26666666666666666,25.313934806507643,1
12561.0,238.85,14.928125,1,0.0,0.0,25.313934806507643,0
12562.0,3781.7400000000002,22.510357142857146,7,1.119047619047619,0.0,25.05664231815281,1
12564.0,456.9,21.757142857142856,1,0.0,0.0,25.05664231815281,0
12565.0,145.92,16.21333333333333,1,0.0,0.0,19.467894678639475,0
12566.0,351.65,18.507894736842104,1,0.0,0.0,25.313934806507643,0
12567.0,9401.28,21.079103139013455,10,0.7690582959641256,0.33183856502242154,25.05664231815281,1
12569.0,4124.69,21.939840425531912,32,1.2606382978723405,0.05319148936170213,25.313934806507643,1
12571.0,519.61,15.28264705882353,2,2.3823529411764706,0.0,25.05664231815281,0
12572.0,1020.42,17.006999999999998,2,0.7166666666666667,0.0,25.313934806507643,0
12573.0,160.54000000000002,5.733571428571429,1,0.0,0.0,25.056642318152814,0
12574.0,218.45,19.85909090909091,1,0.0,0.0,25.05664231815281,0
12576.0,1315.83,14.952613636363635,5,3.0454545454545454,0.0,22.23123529086515,0
12577.0,657.8,4.474829931972788,3,2.197278911564626,0.0,25.05664231815281,0
12578.0,2794.51,24.51324561403509,2,2.7017543859649122,0.0,23.056263019393427,1
12579.0,440.42,15.18689655172414,1,0.0,0.0,25.05664231815281,0
12580.0,415.7,17.320833333333333,1,0.0,0.0,25.313934806507643,0
12581.0,197.71,13.180666666666667,1,0.0,0.0,25.313934806507643,0
12582.0,511.36,23.243636363636366,2,2.227272727272727,0.0,32.762661868912446,0
12583.0,7281.38,29.47927125506073,15,1.4736842105263157,0.05668016194331984,25.05664231815281,1
12584.0,2338.15,24.355729166666666,9,2.8333333333333335,0.125,23.056263019393427,1
12585.0,2040.1,23.44942528735632,2,1.3448275862068966,0.0,25.313934806507646,1
12586.0,196.94000000000003,17.903636363636366,1,0.0,0.0,23.056263019393427,0
12587.0,144.0,36.0,1,0.0,0.0,32.762661868912446,0
12588.0,214.89999999999998,21.49,1,0.0,0.0,32.762661868912446,0
12589.0,646.68,18.47657142857143,2,3.2857142857142856,0.0,25.05664231815281,0
12590.0,9864.26,145.06264705882353,2,0.0,0.0,25.313934806507643,1
12591.0,452.84999999999997,17.41730769230769,1,0.0,0.0,23.056263019393427,0
12592.0,437.6,24.311111111111114,2,6.722222222222222,0.0,25.313934806507643,0
12593.0,418.09999999999997,19.909523809523808,3,5.238095238095238,0.0,25.05664231815281,0
12594.0,3338.2200000000003,28.290000000000003,10,2.3813559322033897,0.0,23.056263019393427,1
12596.0,618.27,22.898888888888887,2,7.037037037037037,0.0,24.779903768602306,0
12597.0,3811.22,18.50106796116505,4,1.203883495145631,0.6213592233009708,24.779903768602306,1
12598.0,3023.08,22.902121212121212,8,2.0606060606060606,0.19696969696969696,25.05664231815281,1
12599.0,1032.58,16.654516129032256,7,4.387096774193548,0.24193548387096775,25.05664231815281,0
12600.0,2599.04,40.61,10,5.296875,0.1875,25.313934806507643,1
12601.0,577.0600000000001,20.609285714285715,5,5.035714285714286,0.0,25.313934806507643,0
12602.0,153.12,12.76,1,0.0,0.0,25.05664231815281,0
12603.0,739.1999999999999,369.59999999999997,1,0.0,0.0,25.313934806507643,0
12604.0,254.18,15.88625,2,11.375,0.0,25.05664231815281,0
12607.0,1579.51,15.63871287128713,1,0.0,0.0,20.12888888303783,0
12609.0,1126.85,18.78083333333333,3,4.0,0.0,25.313934806507643,0
12610.0,2099.54,19.80698113207547,5,0.9528301886792453,0.0,23.056263019393427,1
12611.0,1193.32,18.35876923076923,1,0.0,0.0,23.056263019393427,0
12612.0,704.0400000000001,37.054736842105264,1,0.0,0.0,25.313934806507643,0
12613.0,3344.38,21.858692810457516,5,1.3333333333333333,0.0,25.313934806507643,1
12614.0,315.6,15.780000000000001,1,0.0,0.0,25.313934806507643,0
12615.0,2291.19,21.820857142857143,4,1.5714285714285714,0.0,25.05664231815281,1
12616.0,713.3,22.290625,2,6.3125,0.0,25.05664231815281,0
12617.0,355.53,8.465,1,0.0,0.0,25.05664231815281,0
12618.0,177.31,16.11909090909091,1,0.0,0.0,23.056263019393427,0
12619.0,3641.24,40.45822222222222,9,2.611111111111111,0.15555555555555556,25.313934806507643,1
12620.0,1339.41,14.558804347826088,3,2.0543478260869565,0.0,25.056642318152807,0
12621.0,13689.67,29.31406852248394,20,0.7580299785867237,0.0,25.313934806507643,1
12622.0,180.1,16.37272727272727,1,0.0,0.0,25.313934806507643,0
12623.0,305.1,16.950000000000003,1,0.0,0.0,25.313934806507643,0
12624.0,641.13,16.87184210526316,2,1.868421052631579,0.0,25.05664231815281,0
12625.0,2683.82,31.207209302325584,2,1.244186046511628,0.0,25.313934806507643,1
12626.0,6620.48,22.51863945578231,9,1.0204081632653061,0.0,25.313934806507643,1
12627.0,4478.53,19.47186956521739,7,0.5521739130434783,0.1608695652173913,25.313934806507643,1
12628.0,786.46,19.181951219512197,3,1.4390243902439024,0.2682926829268293,25.313934806507643,0
12630.0,1270.88,19.8575,2,0.53125,0.0,32.762661868912446,0
12631.0,640.5,20.661290322580644,1,0.0,0.0,32.762661868912446,0
12633.0,2163.98,21.425544554455445,4,2.257425742574257,0.0,25.313934806507643,1
12635.0,1689.18,16.724554455445546,2,0.6435643564356436,0.6039603960396039,25.313934806507643,1
12637.0,6021.9,15.440769230769229,8,0.6512820512820513,0.0,25.056642318152814,1
12638.0,671.69,17.222820512820515,1,0.0,1.0,83.73600867439079,0
12639.0,486.1,22.095454545454547,1,0.0,0.0,83.73600867439079,0
12640.0,1174.58,22.16188679245283,3,1.0754716981132075,0.0,25.05664231815281,0
12641.0,185.9,18.59,1,0.0,0.0,83.73600867439079,0
12642.0,1013.26,21.558723404255318,3,1.7446808510638299,0.0,25.313934806507643,0
12643.0,3344.64,139.35999999999999,6,8.416666666666666,0.0,25.05664231815281,1
12644.0,477.91,15.416451612903227,1,0.0,0.0,25.313934806507643,0
12645.0,1775.18,24.31753424657534,4,3.8493150684931505,0.1917808219178082,25.313934806507643,1
12646.0,1346.97,29.932666666666666,2,0.9777777777777777,0.0,20.12888888303783,0
12647.0,3722.82,30.76710743801653,12,2.809917355371901,0.30578512396694213,25.313934806507643,1
12648.0,318.05,15.145238095238096,1,0.0,0.0,25.313934806507643,0
12649.0,623.51,20.113225806451613,3,3.3870967741935485,0.0,25.313934806507643,0
12650.0,314.44,15.722,1,0.0,0.0,25.05664231815281,0
12651.0,114.0,12.666666666666666,1,0.0,1.0,25.05664231815281,0
12652.0,919.98,19.16625,1,0.0,0.0,25.05664231815281,0
12653.0,2209.85,51.391860465116274,2,3.4186046511627906,0.0,28.859147282535464,1
12654.0,601.98,15.841578947368422,5,7.447368421052632,0.0,25.313934806507643,0
12656.0,4051.17,32.152142857142856,5,1.7063492063492063,0.0,25.05664231815281,1
12657.0,1643.18,34.961276595744685,4,1.4042553191489362,0.0,25.05664231815281,0
12658.0,686.05,19.056944444444444,1,0.0,0.0,25.313934806507643,0
12659.0,91.68,18.336000000000002,1,0.0,0.0,25.05664231815281,0
12660.0,245.1,18.853846153846153,1,0.0,0.0,25.05664231815281,0
12662.0,3849.78,16.73817391304348,11,1.6,0.13478260869565217,25.313934806507643,1
12664.0,4881.88,131.94270270270272,9,8.378378378378379,0.0,32.762661868912446,1
12665.0,63.0,21.0,1,0.0,0.0,25.313934806507643,0
12667.0,620.13,18.791818181818183,1,0.0,0.0,32.762661868912446,0
12668.0,3807.15,23.64689440993789,4,2.130434782608696,0.14906832298136646,25.313934806507643,1
12669.0,2744.0299999999997,27.168613861386135,3,1.0396039603960396,0.0,25.05664231815281,1
12670.0,2996.05,32.56576086956522,5,2.402173913043478,0.0,25.056642318152807,1
12672.0,225.89999999999998,22.589999999999996,1,0.0,0.0,25.05664231815281,0
12673.0,610.52,14.536190476190475,2,7.642857142857143,0.4523809523809524,25.313934806507643,0
12674.0,1970.6,23.742168674698792,4,2.036144578313253,0.0,25.05664231815281,1
12676.0,1331.39,29.586444444444446,6,6.311111111111111,0.0,83.73600867439079,0
12678.0,17628.46,106.83915151515151,12,1.8484848484848484,0.10909090909090909,25.056642318152814,1
12679.0,1113.02,23.187916666666666,4,4.645833333333333,0.0,25.05664231815281,0
12680.0,862.81,16.592499999999998,4,2.1346153846153846,0.1346153846153846,25.05664231815281,0
12681.0,13787.54,21.610564263322885,22,0.5360501567398119,0.1206896551724138,25.05664231815281,1
12682.0,12288.22,23.406133333333333,31,0.6723809523809524,0.01904761904761905,25.05664231815281,1
12683.0,8476.57,24.641191860465117,15,1.0377906976744187,0.0,25.05664231815281,1
12684.0,2283.63,21.748857142857144,7,1.9333333333333333,0.0,25.05664231815281,1
12685.0,2863.08,18.236178343949042,6,0.4012738853503185,0.08917197452229299,25.05664231815281,1
12686.0,89.14,12.734285714285715,1,0.0,0.0,25.056642318152814,0
12688.0,4873.8099999999995,28.501812865497072,1,0.0,0.0,28.859147282535464,1
12689.0,1247.61,17.327916666666667,2,1.4027777777777777,0.0,25.05664231815281,0
12690.0,389.01,24.313125,1,0.0,0.0,25.05664231815281,0
12691.0,1035.8,32.36875,6,10.21875,0.1875,25.05664231815281,0
12693.0,855.91,21.946410256410257,4,4.897435897435898,0.28205128205128205,25.313934806507643,0
12694.0,869.67,23.504594594594593,2,3.027027027027027,0.0,25.05664231815281,0
12695.0,582.1,21.55925925925926,4,7.444444444444445,0.0,25.05664231815281,0
12697.0,957.59,23.355853658536585,3,3.3902439024390243,0.24390243902439024,83.73600867439079,0
12700.0,4939.99,18.432798507462685,4,0.7686567164179104,0.23134328358208955,25.05664231815281,1
12701.0,797.71,15.051132075471699,2,3.056603773584906,0.0,25.31393480650764,0
12702.0,219.0,18.25,1,0.0,1.0,25.313934806507643,0
12703.0,283.55,13.502380952380953,1,0.0,0.0,25.313934806507643,0
12704.0,2340.84,26.600454545454546,8,1.7954545454545454,0.0,32.762661868912446,1
12705.0,6868.29,20.56374251497006,9,1.0119760479041917,0.15868263473053892,25.313934806507643,1
12707.0,603.42,18.285454545454545,1,0.0,0.0,25.05664231815281,0
12708.0,2712.91,17.27968152866242,10,2.127388535031847,0.0,25.313934806507643,1
12709.0,9736.52,46.81019230769231,15,1.6586538461538463,0.09134615384615384,25.31393480650764,1
12710.0,1149.02,14.922337662337663,3,1.3376623376623376,0.948051948051948,25.313934806507643,0
12712.0,4396.13,33.053609022556394,13,2.526315789473684,0.0,25.313934806507643,1
12713.0,848.55,22.330263157894734,1,0.0,0.0,25.313934806507643,0
12714.0,4708.86,18.18092664092664,5,1.0926640926640927,0.0,25.05664231815281,1
12715.0,353.86,16.85047619047619,1,0.0,0.0,83.73600867439079,0
12716.0,1053.49,15.267971014492753,2,1.8695652173913044,0.0,25.05664231815281,0
12717.0,1030.98,18.74509090909091,2,1.709090909090909,0.0,32.15799999286549,0
12718.0,238.25,12.539473684210526,1,0.0,0.0,25.05664231815281,0
12719.0,644.95,16.53717948717949,2,1.5128205128205128,0.5384615384615384,25.05664231815281,0
12720.0,5781.73,16.332570621468925,25,1.0112994350282485,0.1016949152542373,25.313934806507643,1
12721.0,2656.13,16.497701863354038,6,1.9875776397515528,0.0,25.05664231815281,1
12722.0,997.63,18.82320754716981,4,1.1886792452830188,0.03773584905660377,25.05664231815281,0
12723.0,725.07,10.508260869565218,5,0.8695652173913043,0.0,25.05664231815281,0
12724.0,1031.41,19.460566037735852,4,6.132075471698113,0.2830188679245283,25.05664231815281,0
12725.0,427.8,17.825,1,0.0,0.0,23.056263019393427,0
12726.0,2609.1,21.041129032258063,7,2.620967741935484,0.12096774193548387,25.05664231815281,1
12727.0,3980.7,28.638129496402875,7,2.20863309352518,0.22302158273381295,25.05664231815281,1
12728.0,836.33,18.18108695652174,4,5.6521739130434785,0.17391304347826086,25.056642318152807,0
12729.0,453.01,17.423461538461538,1,0.0,0.0,25.05664231815281,0
12731.0,18895.91,68.96317518248175,12,1.22992700729927,0.0,25.05664231815281,1
12732.0,236.26000000000002,19.688333333333336,1,0.0,0.0,25.05664231815281,0
12733.0,383.95,17.452272727272728,1,0.0,0.0,20.12888888303783,0
12734.0,110.39999999999999,27.599999999999998,1,0.0,0.0,25.05664231815281,0
12735.0,779.5699999999999,18.12953488372093,2,0.4883720930232558,0.0,25.05664231815281,0
12736.0,234.0,58.5,1,0.0,0.0,25.05664231815281,0
12738.0,155.35,14.122727272727273,1,0.0,0.0,25.313934806507643,0
12739.0,1013.04,26.658947368421053,2,0.5263157894736842,0.0,27.25961537043782,0
12740.0,427.6,15.837037037037037,1,0.0,0.0,25.05664231815281,0
12743.0,546.43,4.077835820895522,2,0.0,0.0,11.38204723974075,0
12744.0,21279.29,95.85265765765766,7,1.1891891891891893,0.0,92.6864655124748,1
12747.0,4196.01,40.737961165048546,11,3.5242718446601944,0.06796116504854369,20.62652018592473,1
12748.0,33719.73,7.338352557127313,209,0.06485310119695321,0.15473340587595213,20.62652018592473,1
12749.0,4090.88,20.55718592964824,5,1.0402010050251256,0.0,20.626520185924733,1
12750.0,275.88,18.392,1,0.0,0.0,22.23123529086515,0
12752.0,4366.78,82.3920754716981,1,0.0,0.0,33.66272895364862,1
12753.0,21429.39,108.77862944162436,6,1.7106598984771573,0.2436548223350254,113.71703927158353,1
12754.0,3010.74,47.78952380952381,3,1.1428571428571428,0.0,113.71703927158354,1
12755.0,3811.95,952.9875,2,21.25,0.0,113.71703927158354,1
12756.0,112.07999999999998,28.019999999999996,1,0.0,0.0,113.71703927158354,0
12757.0,7857.1,21.178167115902966,13,0.5121293800539084,0.0,22.869470107944394,1
12758.0,2791.59,28.779278350515465,2,1.6391752577319587,0.0,22.869470107944394,1
12759.0,1531.44,16.12042105263158,3,2.3473684210526318,0.0,120.5868763186552,0
